# Transcripts with >= 50% unmappable exonic bases (k50 unique mappability)
# Input: k50.Unique.Mappability.bb
# GTF: gencode.v48.annotation.filtered_pc_withCDS.gtf
# Total transcripts scored: 111925
# Transcripts flagged for removal: 1922
# transcript_id	gene_id	frac_unmappable
ENST00000437065	ENSG00000168781	1.0000
ENST00000437167	ENSG00000183054	1.0000
ENST00000437300	ENSG00000237700	0.5764
ENST00000437679	ENSG00000256977	1.0000
ENST00000437818	ENSG00000233050	1.0000
ENST00000437823	ENSG00000276581	0.9768
ENST00000437924	ENSG00000237289	1.0000
ENST00000437957	ENSG00000189152	1.0000
ENST00000437966	ENSG00000175344	0.6504
ENST00000438063	ENSG00000230031	1.0000
ENST00000438167	ENSG00000069764	0.6824
ENST00000438525	ENSG00000235699	1.0000
ENST00000438696	ENSG00000184911	1.0000
ENST00000438709	ENSG00000196912	1.0000
ENST00000439195	ENSG00000168781	0.7250
ENST00000439254	ENSG00000186281	0.7024
ENST00000439466	ENSG00000237957	1.0000
ENST00000439682	ENSG00000233917	0.9407
ENST00000440066	ENSG00000205916	1.0000
ENST00000440125	ENSG00000242866	0.7327
ENST00000440137	ENSG00000236362	1.0000
ENST00000440215	ENSG00000238074	1.0000
ENST00000440247	ENSG00000184911	1.0000
ENST00000440286	ENSG00000269335	0.7193
ENST00000440483	ENSG00000228927	0.8529
ENST00000440605	ENSG00000170074	0.6968
ENST00000441030	ENSG00000160200	0.8498
ENST00000441322	ENSG00000237289	0.7074
ENST00000441330	ENSG00000236126	1.0000
ENST00000441344	ENSG00000015568	1.0000
ENST00000441393	ENSG00000146707	0.5297
ENST00000441549	ENSG00000140992	0.5789
ENST00000441670	ENSG00000152076	0.5009
ENST00000442437	ENSG00000224659	0.7683
ENST00000442516	ENSG00000091073	0.8018
ENST00000442898	ENSG00000181404	0.6658
ENST00000442922	ENSG00000102076	0.7804
ENST00000443019	ENSG00000182378	1.0000
ENST00000443457	ENSG00000240445	0.6508
ENST00000443583	ENSG00000106714	0.6321
ENST00000443774	ENSG00000225899	0.6595
ENST00000443782	ENSG00000172650	0.5358
ENST00000444056	ENSG00000236424	0.8711
ENST00000444280	ENSG00000169084	1.0000
ENST00000444587	ENSG00000196565	0.5993
ENST00000444908	ENSG00000170379	0.7434
ENST00000444948	ENSG00000150337	0.6805
ENST00000445062	ENSG00000182378	1.0000
ENST00000445148	ENSG00000215269	1.0000
ENST00000445385	ENSG00000186788	0.7109
ENST00000445552	ENSG00000185829	0.8772
ENST00000445622	ENSG00000269335	0.6862
ENST00000446221	ENSG00000183474	0.8410
ENST00000446723	ENSG00000187191	0.9956
ENST00000446930	ENSG00000183054	1.0000
ENST00000447012	ENSG00000249437	0.6521
ENST00000447409	ENSG00000178809	0.8359
ENST00000447472	ENSG00000182378	1.0000
ENST00000447530	ENSG00000183305	1.0000
ENST00000447870	ENSG00000183569	0.8011
ENST00000448048	ENSG00000188234	0.8153
ENST00000448228	ENSG00000186523	0.7274
ENST00000448331	ENSG00000266302	0.5180
ENST00000448387	ENSG00000232653	0.7987
ENST00000448456	ENSG00000213030	0.7114
ENST00000448477	ENSG00000182378	1.0000
ENST00000448984	ENSG00000204449	0.7037
ENST00000449051	ENSG00000224807	0.5234
ENST00000449317	ENSG00000157322	0.8080
ENST00000449498	ENSG00000233816	0.5252
ENST00000449622	ENSG00000160221	0.8601
ENST00000449750	ENSG00000205916	1.0000
ENST00000449946	ENSG00000237289	1.0000
ENST00000449970	ENSG00000105808	0.9006
ENST00000450434	ENSG00000178809	0.8786
ENST00000450673	ENSG00000228696	0.8523
ENST00000450892	ENSG00000242866	0.7802
ENST00000450895	ENSG00000243627	1.0000
ENST00000451013	ENSG00000196275	0.6710
ENST00000451248	ENSG00000160200	1.0000
ENST00000451343	ENSG00000168477	0.7462
ENST00000451531	ENSG00000196834	0.7559
ENST00000451548	ENSG00000258992	0.8458
ENST00000451769	ENSG00000091073	0.5836
ENST00000451928	ENSG00000174827	0.5878
ENST00000452123	ENSG00000227151	1.0000
ENST00000452145	ENSG00000204172	0.5731
ENST00000452190	ENSG00000188610	0.6056
ENST00000452267	ENSG00000189090	0.8920
ENST00000452313	ENSG00000233232	0.6606
ENST00000452800	ENSG00000198062	0.6400
ENST00000452886	ENSG00000185176	0.5621
ENST00000453080	ENSG00000168781	1.0000
ENST00000453150	ENSG00000183305	1.0000
ENST00000453397	ENSG00000206140	0.6135
ENST00000453528	ENSG00000228372	0.7137
ENST00000453733	ENSG00000237289	1.0000
ENST00000453782	ENSG00000237289	1.0000
ENST00000454250	ENSG00000175344	0.5748
ENST00000454551	ENSG00000238210	0.7474
ENST00000454745	ENSG00000240445	0.6388
ENST00000454856	ENSG00000230031	1.0000
ENST00000454911	ENSG00000178287	0.5029
ENST00000454971	ENSG00000126251	0.5682
ENST00000454978	ENSG00000169800	0.9707
ENST00000455020	ENSG00000173678	0.9636
ENST00000455136	ENSG00000242866	0.7763
ENST00000455618	ENSG00000155026	0.5781
ENST00000455695	ENSG00000183054	1.0000
ENST00000456172	ENSG00000181315	0.7060
ENST00000456188	ENSG00000136682	0.5996
ENST00000456303	ENSG00000206140	0.7993
ENST00000456464	ENSG00000223569	0.8267
ENST00000456475	ENSG00000230178	1.0000
ENST00000456520	ENSG00000215126	0.7177
ENST00000456590	ENSG00000091073	0.8401
ENST00000456705	ENSG00000241945	0.7351
ENST00000457020	ENSG00000226929	0.9784
ENST00000457222	ENSG00000228927	0.9156
ENST00000457413	ENSG00000152076	0.5041
ENST00000457529	ENSG00000091073	0.6066
ENST00000457648	ENSG00000223572	1.0000
ENST00000457736	ENSG00000233136	0.9981
ENST00000457775	ENSG00000283463	0.6975
ENST00000457977	ENSG00000230347	1.0000
ENST00000458057	ENSG00000183305	1.0000
ENST00000458091	ENSG00000278803	0.8882
ENST00000458170	ENSG00000225396	0.8869
ENST00000458218	ENSG00000242362	1.0000
ENST00000458223	ENSG00000160200	0.8550
ENST00000458472	ENSG00000224440	1.0000
ENST00000458665	ENSG00000164871	0.5856
ENST00000459639	ENSG00000160201	0.8734
ENST00000460277	ENSG00000117262	0.7069
ENST00000460621	ENSG00000124333	1.0000
ENST00000460672	ENSG00000182162	1.0000
ENST00000460743	ENSG00000065371	0.5750
ENST00000460948	ENSG00000186787	0.6284
ENST00000461209	ENSG00000105808	0.9562
ENST00000461509	ENSG00000172236	0.5873
ENST00000461691	ENSG00000214717	1.0000
ENST00000461786	ENSG00000188092	0.9077
ENST00000461815	ENSG00000140992	0.8789
ENST00000462172	ENSG00000105808	0.9115
ENST00000462900	ENSG00000117262	0.8579
ENST00000464525	ENSG00000168255	0.7854
ENST00000464750	ENSG00000160201	0.9679
ENST00000465014	ENSG00000172785	0.5432
ENST00000465474	ENSG00000147996	0.8521
ENST00000465545	ENSG00000214562	0.9037
ENST00000465829	ENSG00000170667	0.7957
ENST00000466542	ENSG00000244682	0.5393
ENST00000466593	ENSG00000117262	0.7476
ENST00000467526	ENSG00000154545	1.0000
ENST00000467626	ENSG00000205755	1.0000
ENST00000467791	ENSG00000215126	0.6962
ENST00000468509	ENSG00000196550	0.7138
ENST00000468618	ENSG00000188092	0.6907
ENST00000469921	ENSG00000147996	0.6640
ENST00000470691	ENSG00000271321	0.8808
ENST00000471278	ENSG00000181315	0.6673
ENST00000471847	ENSG00000050327	0.7207
ENST00000471903	ENSG00000188610	0.5814
ENST00000471932	ENSG00000154545	1.0000
ENST00000472264	ENSG00000189409	0.6187
ENST00000472595	ENSG00000184911	1.0000
ENST00000472837	ENSG00000174428	0.7778
ENST00000474361	ENSG00000197976	1.0000
ENST00000474434	ENSG00000188611	0.6306
ENST00000474455	ENSG00000205670	1.0000
ENST00000474706	ENSG00000140992	0.5508
ENST00000474817	ENSG00000050327	0.6311
ENST00000475990	ENSG00000172785	0.7068
ENST00000476151	ENSG00000267645	0.6996
ENST00000476161	ENSG00000147996	0.8762
ENST00000476961	ENSG00000154529	1.0000
ENST00000478048	ENSG00000196873	0.9793
ENST00000478708	ENSG00000140992	1.0000
ENST00000478825	ENSG00000169084	1.0000
ENST00000479814	ENSG00000189409	0.9435
ENST00000479870	ENSG00000198420	0.7073
ENST00000480229	ENSG00000147996	0.7644
ENST00000480744	ENSG00000256977	1.0000
ENST00000481112	ENSG00000184911	1.0000
ENST00000481193	ENSG00000187243	1.0000
ENST00000482405	ENSG00000002586	1.0000
ENST00000483630	ENSG00000269713	0.9236
ENST00000484024	ENSG00000183054	1.0000
ENST00000484216	ENSG00000188536	0.5955
ENST00000485287	ENSG00000187243	1.0000
ENST00000485920	ENSG00000169402	0.8146
ENST00000486010	ENSG00000187243	1.0000
ENST00000486221	ENSG00000147996	0.8224
ENST00000486319	ENSG00000168255	0.6821
ENST00000486333	ENSG00000288784	0.9740
ENST00000486387	ENSG00000215126	0.7587
ENST00000486519	ENSG00000160201	0.8871
ENST00000486791	ENSG00000198223	1.0000
ENST00000487150	ENSG00000256977	1.0000
ENST00000487179	ENSG00000289604	1.0000
ENST00000487941	ENSG00000228836	1.0000
ENST00000488031	ENSG00000266338	0.5804
ENST00000488165	ENSG00000188092	0.7068
ENST00000488344	ENSG00000124333	1.0000
ENST00000489144	ENSG00000168255	0.7936
ENST00000489273	ENSG00000147996	0.8143
ENST00000489640	ENSG00000188611	0.7644
ENST00000490017	ENSG00000189409	0.8887
ENST00000490581	ENSG00000187243	1.0000
ENST00000490743	ENSG00000125459	0.6014
ENST00000491426	ENSG00000178104	0.5478
ENST00000491975	ENSG00000188092	0.8975
ENST00000492469	ENSG00000269335	0.7403
ENST00000493325	ENSG00000243896	0.7742
ENST00000494538	ENSG00000215126	0.8114
ENST00000494969	ENSG00000198223	1.0000
ENST00000495380	ENSG00000186086	0.5912
ENST00000495583	ENSG00000168925	0.6575
ENST00000496537	ENSG00000169629	0.9335
ENST00000496930	ENSG00000176681	0.6267
ENST00000497164	ENSG00000187243	1.0000
ENST00000497250	ENSG00000147996	0.7838
ENST00000497348	ENSG00000154545	1.0000
ENST00000498153	ENSG00000198223	1.0000
ENST00000498271	ENSG00000244731	0.8878
ENST00000498580	ENSG00000050327	0.9715
ENST00000501597	ENSG00000229117	0.5416
ENST00000502858	ENSG00000269556	0.5607
ENST00000503079	ENSG00000172062	0.7949
ENST00000503719	ENSG00000249437	0.9839
ENST00000503753	ENSG00000204176	0.8212
ENST00000503792	ENSG00000189409	0.9362
ENST00000503931	ENSG00000205572	0.9490
ENST00000504104	ENSG00000228856	1.0000
ENST00000504209	ENSG00000250844	0.9165
ENST00000504458	ENSG00000172058	0.9490
ENST00000504481	ENSG00000232264	1.0000
ENST00000504518	ENSG00000170074	0.8460
ENST00000504530	ENSG00000204677	0.5293
ENST00000504543	ENSG00000231051	1.0000
ENST00000504750	ENSG00000205097	0.6889
ENST00000504841	ENSG00000169246	0.9322
ENST00000505635	ENSG00000251158	0.9646
ENST00000505814	ENSG00000204179	0.6005
ENST00000506080	ENSG00000204179	0.5960
ENST00000506129	ENSG00000183474	0.6723
ENST00000506151	ENSG00000250745	1.0000
ENST00000506163	ENSG00000172062	0.9322
ENST00000506239	ENSG00000172062	0.9368
ENST00000506414	ENSG00000249811	1.0000
ENST00000506444	ENSG00000233132	1.0000
ENST00000506542	ENSG00000205572	0.9412
ENST00000506619	ENSG00000250913	0.8475
ENST00000506734	ENSG00000205571	0.9368
ENST00000507227	ENSG00000227140	0.9385
ENST00000507348	ENSG00000172058	1.0000
ENST00000507355	ENSG00000168255	0.9586
ENST00000507450	ENSG00000173678	0.9583
ENST00000507458	ENSG00000205571	0.8220
ENST00000507595	ENSG00000183474	0.7085
ENST00000507848	ENSG00000204677	0.5690
ENST00000507905	ENSG00000172062	1.0000
ENST00000507918	ENSG00000205238	0.9960
ENST00000508088	ENSG00000114547	0.5272
ENST00000508357	ENSG00000204179	0.6092
ENST00000508426	ENSG00000249437	0.8384
ENST00000508848	ENSG00000168255	0.8175
ENST00000509271	ENSG00000230430	1.0000
ENST00000509311	ENSG00000206127	0.9503
ENST00000509613	ENSG00000179304	1.0000
ENST00000509660	ENSG00000229579	1.0000
ENST00000509900	ENSG00000204179	0.5123
ENST00000510091	ENSG00000205482	0.5200
ENST00000510276	ENSG00000170074	0.7660
ENST00000510335	ENSG00000204179	0.6314
ENST00000510439	ENSG00000184206	0.8715
ENST00000510979	ENSG00000183474	0.8476
ENST00000511062	ENSG00000051596	0.9206
ENST00000511162	ENSG00000172058	1.0000
ENST00000511280	ENSG00000248933	1.0000
ENST00000511313	ENSG00000285437	0.8203
ENST00000511568	ENSG00000249104	1.0000
ENST00000511629	ENSG00000183474	0.7511
ENST00000511681	ENSG00000231637	0.9931
ENST00000511769	ENSG00000204179	0.5579
ENST00000511812	ENSG00000205571	0.8431
ENST00000511873	ENSG00000205571	1.0000
ENST00000512109	ENSG00000184206	1.0000
ENST00000512626	ENSG00000249931	0.9047
ENST00000512649	ENSG00000172058	0.8877
ENST00000512731	ENSG00000189409	0.8040
ENST00000512736	ENSG00000183474	0.8125
ENST00000512868	ENSG00000172058	1.0000
ENST00000512997	ENSG00000204176	0.7172
ENST00000513006	ENSG00000051596	0.6445
ENST00000513156	ENSG00000204179	0.6046
ENST00000513266	ENSG00000204179	0.6748
ENST00000513436	ENSG00000172058	0.9439
ENST00000513438	ENSG00000285437	0.9597
ENST00000513482	ENSG00000051596	0.6353
ENST00000513506	ENSG00000168255	0.7319
ENST00000513554	ENSG00000170074	0.8399
ENST00000513830	ENSG00000114547	0.5956
ENST00000514069	ENSG00000183474	0.5986
ENST00000514162	ENSG00000183474	0.7705
ENST00000514250	ENSG00000051596	0.5054
ENST00000514256	ENSG00000188219	0.5719
ENST00000514465	ENSG00000230045	1.0000
ENST00000514857	ENSG00000249437	0.9741
ENST00000514861	ENSG00000051596	0.6369
ENST00000514917	ENSG00000270249	0.8924
ENST00000514951	ENSG00000172062	0.8089
ENST00000515156	ENSG00000250138	0.8264
ENST00000515340	ENSG00000185040	0.8147
ENST00000515566	ENSG00000248920	1.0000
ENST00000515574	ENSG00000235780	1.0000
ENST00000515588	ENSG00000205572	0.9053
ENST00000515787	ENSG00000170074	0.7604
ENST00000517347	ENSG00000243716	1.0000
ENST00000517539	ENSG00000243716	0.9529
ENST00000517649	ENSG00000249437	0.8709
ENST00000517900	ENSG00000145736	1.0000
ENST00000518075	ENSG00000204382	1.0000
ENST00000518378	ENSG00000233115	0.8767
ENST00000518761	ENSG00000185864	0.6372
ENST00000518791	ENSG00000170379	0.7838
ENST00000518898	ENSG00000145736	0.9031
ENST00000519497	ENSG00000254229	0.6287
ENST00000519539	ENSG00000105808	0.9154
ENST00000519541	ENSG00000205236	0.9322
ENST00000519783	ENSG00000145736	0.9191
ENST00000520042	ENSG00000105808	0.6880
ENST00000520792	ENSG00000215354	0.8280
ENST00000520808	ENSG00000185864	0.7536
ENST00000520915	ENSG00000198064	0.9453
ENST00000521076	ENSG00000105808	0.9093
ENST00000521397	ENSG00000105808	0.9364
ENST00000521555	ENSG00000243716	0.9550
ENST00000521589	ENSG00000169246	1.0000
ENST00000521602	ENSG00000145736	1.0000
ENST00000522256	ENSG00000169045	0.7642
ENST00000522286	ENSG00000169629	0.9858
ENST00000522801	ENSG00000105808	0.7942
ENST00000523981	ENSG00000249437	0.9606
ENST00000524087	ENSG00000254206	0.7060
ENST00000524542	ENSG00000284438	0.6903
ENST00000524571	ENSG00000186523	0.7015
ENST00000524823	ENSG00000183889	0.9141
ENST00000524893	ENSG00000186523	0.9176
ENST00000524974	ENSG00000178104	0.5256
ENST00000525007	ENSG00000141279	0.5655
ENST00000525590	ENSG00000183629	0.9053
ENST00000525596	ENSG00000214940	1.0000
ENST00000525884	ENSG00000178287	0.5217
ENST00000526247	ENSG00000141279	0.6209
ENST00000526396	ENSG00000233802	0.9972
ENST00000526428	ENSG00000255524	1.0000
ENST00000526445	ENSG00000178104	0.8608
ENST00000526520	ENSG00000224712	1.0000
ENST00000526619	ENSG00000153684	0.9152
ENST00000526708	ENSG00000186523	0.7575
ENST00000526929	ENSG00000236125	0.9422
ENST00000527080	ENSG00000237038	0.5951
ENST00000527300	ENSG00000186523	0.9007
ENST00000527331	ENSG00000145002	0.7923
ENST00000527703	ENSG00000183889	1.0000
ENST00000528033	ENSG00000178287	0.9435
ENST00000528129	ENSG00000178104	1.0000
ENST00000528249	ENSG00000243716	0.9465
ENST00000528301	ENSG00000233024	1.0000
ENST00000528738	ENSG00000215373	1.0000
ENST00000528767	ENSG00000164871	0.5199
ENST00000528943	ENSG00000164871	0.9412
ENST00000528944	ENSG00000117262	0.6674
ENST00000528972	ENSG00000255378	0.9918
ENST00000529060	ENSG00000186523	0.8059
ENST00000529146	ENSG00000186523	0.6975
ENST00000529166	ENSG00000254852	1.0000
ENST00000529559	ENSG00000230549	0.7627
ENST00000529716	ENSG00000255524	0.6798
ENST00000529969	ENSG00000185864	0.8632
ENST00000530130	ENSG00000178104	0.7400
ENST00000530217	ENSG00000214967	1.0000
ENST00000530311	ENSG00000223417	0.8780
ENST00000530328	ENSG00000254852	1.0000
ENST00000530385	ENSG00000186523	0.8318
ENST00000530464	ENSG00000255009	0.6235
ENST00000530472	ENSG00000178104	0.9107
ENST00000530484	ENSG00000225327	0.8424
ENST00000531446	ENSG00000186086	0.9183
ENST00000531453	ENSG00000233024	1.0000
ENST00000531598	ENSG00000224712	0.9588
ENST00000531833	ENSG00000186523	0.9857
ENST00000532254	ENSG00000198156	0.7927
ENST00000532480	ENSG00000145002	0.8326
ENST00000532501	ENSG00000168930	0.6764
ENST00000533122	ENSG00000204450	0.7036
ENST00000533250	ENSG00000255251	0.9912
ENST00000533259	ENSG00000178104	0.9083
ENST00000533513	ENSG00000186523	0.7559
ENST00000533621	ENSG00000029363	0.5192
ENST00000533640	ENSG00000198156	0.8284
ENST00000533716	ENSG00000285950	0.8595
ENST00000533852	ENSG00000186523	0.6994
ENST00000534094	ENSG00000183793	0.9015
ENST00000534187	ENSG00000186523	0.7396
ENST00000534502	ENSG00000117262	0.7311
ENST00000534520	ENSG00000186523	0.9147
ENST00000534536	ENSG00000178104	0.8825
ENST00000534703	ENSG00000223885	1.0000
ENST00000534903	ENSG00000169246	1.0000
ENST00000534940	ENSG00000169093	1.0000
ENST00000535490	ENSG00000215115	1.0000
ENST00000536041	ENSG00000185864	0.6979
ENST00000536620	ENSG00000243716	1.0000
ENST00000536621	ENSG00000205277	0.5005
ENST00000536718	ENSG00000206140	0.6898
ENST00000536907	ENSG00000157335	0.7190
ENST00000537062	ENSG00000183426	1.0000
ENST00000537932	ENSG00000229183	1.0000
ENST00000538151	ENSG00000197822	0.5697
ENST00000538248	ENSG00000157423	0.5362
ENST00000538258	ENSG00000229859	1.0000
ENST00000538382	ENSG00000157423	0.7960
ENST00000538568	ENSG00000157423	0.7067
ENST00000538627	ENSG00000198960	0.6092
ENST00000538926	ENSG00000108406	0.5453
ENST00000539143	ENSG00000003056	0.6338
ENST00000539247	ENSG00000198960	0.5555
ENST00000539447	ENSG00000157423	0.6067
ENST00000539604	ENSG00000243716	1.0000
ENST00000539903	ENSG00000155026	0.8171
ENST00000540220	ENSG00000158427	1.0000
ENST00000540248	ENSG00000188120	1.0000
ENST00000541030	ENSG00000242866	0.7838
ENST00000541083	ENSG00000177990	0.6153
ENST00000541154	ENSG00000243716	1.0000
ENST00000541601	ENSG00000157423	0.5526
ENST00000541662	ENSG00000170667	0.8568
ENST00000541664	ENSG00000243716	1.0000
ENST00000541674	ENSG00000185864	0.8529
ENST00000541793	ENSG00000157335	0.6754
ENST00000541810	ENSG00000214940	1.0000
ENST00000542133	ENSG00000185864	0.7516
ENST00000542346	ENSG00000111752	0.5569
ENST00000542518	ENSG00000243716	1.0000
ENST00000542644	ENSG00000155026	0.6966
ENST00000542739	ENSG00000215113	1.0000
ENST00000542817	ENSG00000169246	0.9270
ENST00000543125	ENSG00000229859	1.0000
ENST00000543392	ENSG00000185164	0.8457
ENST00000543407	ENSG00000243716	1.0000
ENST00000543505	ENSG00000229859	0.9140
ENST00000543654	ENSG00000185864	0.6179
ENST00000543741	ENSG00000157326	0.5425
ENST00000543801	ENSG00000183793	0.9657
ENST00000543824	ENSG00000111752	0.5308
ENST00000544193	ENSG00000003056	0.6000
ENST00000544308	ENSG00000243716	1.0000
ENST00000544357	ENSG00000229665	1.0000
ENST00000544693	ENSG00000185864	1.0000
ENST00000544708	ENSG00000289549	0.8711
ENST00000544899	ENSG00000229183	1.0000
ENST00000544916	ENSG00000111752	0.5646
ENST00000545050	ENSG00000214940	1.0000
ENST00000545114	ENSG00000233024	0.9869
ENST00000545230	ENSG00000157423	0.6447
ENST00000545375	ENSG00000243716	1.0000
ENST00000545683	ENSG00000203814	0.5766
ENST00000546257	ENSG00000157423	0.5997
ENST00000546297	ENSG00000157423	0.7130
ENST00000547014	ENSG00000173598	0.5144
ENST00000547235	ENSG00000169203	1.0000
ENST00000547722	ENSG00000187537	0.7709
ENST00000547848	ENSG00000187537	0.7400
ENST00000547889	ENSG00000222036	0.9077
ENST00000549733	ENSG00000169203	1.0000
ENST00000549992	ENSG00000173598	0.5317
ENST00000550665	ENSG00000169203	0.9712
ENST00000550690	ENSG00000169203	0.9481
ENST00000550708	ENSG00000257115	0.6055
ENST00000550983	ENSG00000196993	0.9237
ENST00000551448	ENSG00000169203	0.9615
ENST00000552123	ENSG00000169203	1.0000
ENST00000552140	ENSG00000224712	0.9347
ENST00000552966	ENSG00000222036	0.8302
ENST00000553023	ENSG00000139344	0.6749
ENST00000553201	ENSG00000254852	1.0000
ENST00000553310	ENSG00000170442	0.5267
ENST00000556246	ENSG00000258453	0.6951
ENST00000560142	ENSG00000213218	0.5274
ENST00000561509	ENSG00000205457	1.0000
ENST00000561889	ENSG00000157322	0.9547
ENST00000562106	ENSG00000168928	0.6106
ENST00000562196	ENSG00000260691	0.8277
ENST00000562295	ENSG00000261739	0.5094
ENST00000562312	ENSG00000185164	0.5029
ENST00000562377	ENSG00000206127	1.0000
ENST00000562387	ENSG00000168928	0.6534
ENST00000562729	ENSG00000166664	0.8866
ENST00000562783	ENSG00000178115	0.8738
ENST00000562923	ENSG00000157335	0.5490
ENST00000562937	ENSG00000198064	1.0000
ENST00000563025	ENSG00000205456	0.6810
ENST00000563027	ENSG00000188626	0.6982
ENST00000563102	ENSG00000183632	1.0000
ENST00000563139	ENSG00000184110	0.9341
ENST00000563237	ENSG00000260097	0.6084
ENST00000563241	ENSG00000198848	0.7269
ENST00000563257	ENSG00000158427	1.0000
ENST00000563322	ENSG00000261052	1.0000
ENST00000563564	ENSG00000261509	1.0000
ENST00000563638	ENSG00000261052	1.0000
ENST00000563944	ENSG00000213648	1.0000
ENST00000563995	ENSG00000132207	0.9423
ENST00000564219	ENSG00000198064	1.0000
ENST00000564243	ENSG00000184110	0.9575
ENST00000564386	ENSG00000140905	0.6451
ENST00000564502	ENSG00000198064	1.0000
ENST00000564991	ENSG00000185164	0.8457
ENST00000565211	ENSG00000260596	0.7830
ENST00000565290	ENSG00000213648	1.0000
ENST00000565417	ENSG00000261740	0.9684
ENST00000565533	ENSG00000121335	0.6400
ENST00000565568	ENSG00000198848	0.8209
ENST00000565622	ENSG00000183632	1.0000
ENST00000565806	ENSG00000157335	0.5734
ENST00000566501	ENSG00000184110	0.9610
ENST00000566659	ENSG00000140992	0.5920
ENST00000566740	ENSG00000261794	0.6879
ENST00000566866	ENSG00000184110	0.9591
ENST00000567137	ENSG00000205457	1.0000
ENST00000567248	ENSG00000181625	0.9150
ENST00000567436	ENSG00000169627	1.0000
ENST00000567462	ENSG00000069764	0.6627
ENST00000567724	ENSG00000261509	1.0000
ENST00000567767	ENSG00000168928	0.6071
ENST00000567831	ENSG00000185164	0.7278
ENST00000567927	ENSG00000179938	0.7801
ENST00000568053	ENSG00000198064	1.0000
ENST00000568426	ENSG00000184110	1.0000
ENST00000568461	ENSG00000157322	0.7684
ENST00000568556	ENSG00000261740	1.0000
ENST00000568624	ENSG00000237850	0.9373
ENST00000569051	ENSG00000185164	0.7569
ENST00000569052	ENSG00000261247	0.9177
ENST00000569055	ENSG00000260287	1.0000
ENST00000569241	ENSG00000260596	0.7795
ENST00000569282	ENSG00000169627	1.0000
ENST00000569347	ENSG00000157335	0.7340
ENST00000569420	ENSG00000183632	1.0000
ENST00000569485	ENSG00000261052	1.0000
ENST00000569544	ENSG00000213648	1.0000
ENST00000569577	ENSG00000158427	1.0000
ENST00000569622	ENSG00000261740	1.0000
ENST00000569631	ENSG00000205456	0.5279
ENST00000569659	ENSG00000232653	0.7834
ENST00000569690	ENSG00000184110	1.0000
ENST00000569719	ENSG00000205457	1.0000
ENST00000569741	ENSG00000261509	1.0000
ENST00000569885	ENSG00000140905	0.6646
ENST00000570263	ENSG00000260596	0.5482
ENST00000570346	ENSG00000103226	1.0000
ENST00000570550	ENSG00000185829	0.9511
ENST00000572033	ENSG00000103226	0.6788
ENST00000572793	ENSG00000266028	0.5884
ENST00000572991	ENSG00000228696	0.8408
ENST00000573035	ENSG00000263001	0.6142
ENST00000573185	ENSG00000185829	1.0000
ENST00000574324	ENSG00000189152	1.0000
ENST00000575068	ENSG00000073969	0.5561
ENST00000575125	ENSG00000262461	1.0000
ENST00000575225	ENSG00000103226	0.8938
ENST00000575728	ENSG00000091262	0.5938
ENST00000576178	ENSG00000264717	0.7811
ENST00000576460	ENSG00000103226	0.9729
ENST00000576589	ENSG00000103226	0.7584
ENST00000576629	ENSG00000238083	0.8476
ENST00000576739	ENSG00000120071	0.5557
ENST00000577103	ENSG00000091262	0.5873
ENST00000577213	ENSG00000189152	1.0000
ENST00000577412	ENSG00000266338	0.5519
ENST00000577813	ENSG00000265190	0.7225
ENST00000578051	ENSG00000067900	0.5959
ENST00000578186	ENSG00000270882	1.0000
ENST00000578189	ENSG00000286219	0.8155
ENST00000578481	ENSG00000170298	0.6601
ENST00000578563	ENSG00000171916	0.5827
ENST00000578576	ENSG00000153976	0.5787
ENST00000579103	ENSG00000189266	0.5205
ENST00000579512	ENSG00000270276	1.0000
ENST00000579773	ENSG00000171916	0.5900
ENST00000579793	ENSG00000264343	0.8321
ENST00000580464	ENSG00000176809	0.7233
ENST00000581138	ENSG00000279782	1.0000
ENST00000581164	ENSG00000271567	1.0000
ENST00000581897	ENSG00000266338	0.5576
ENST00000582333	ENSG00000171916	0.5220
ENST00000583031	ENSG00000187607	0.5572
ENST00000583448	ENSG00000265190	0.5277
ENST00000583540	ENSG00000189152	1.0000
ENST00000583866	ENSG00000271425	0.8894
ENST00000583874	ENSG00000265190	0.7312
ENST00000583911	ENSG00000265190	0.7065
ENST00000584068	ENSG00000270339	0.5684
ENST00000584486	ENSG00000263513	0.8797
ENST00000584703	ENSG00000170298	0.5920
ENST00000584788	ENSG00000176809	0.9220
ENST00000584793	ENSG00000266338	0.5332
ENST00000584982	ENSG00000264230	0.7691
ENST00000585156	ENSG00000178104	0.5203
ENST00000585245	ENSG00000288867	0.8711
ENST00000585281	ENSG00000265190	0.7490
ENST00000585993	ENSG00000176695	0.9584
ENST00000586722	ENSG00000166377	0.5836
ENST00000591247	ENSG00000161654	0.5023
ENST00000593349	ENSG00000267978	1.0000
ENST00000593495	ENSG00000286019	0.8078
ENST00000593606	ENSG00000268651	1.0000
ENST00000593662	ENSG00000275520	1.0000
ENST00000593751	ENSG00000179304	1.0000
ENST00000593873	ENSG00000268750	0.5252
ENST00000594117	ENSG00000268940	0.8583
ENST00000594239	ENSG00000269335	0.8251
ENST00000594310	ENSG00000185897	0.5609
ENST00000594565	ENSG00000268940	0.8578
ENST00000594744	ENSG00000267978	1.0000
ENST00000595065	ENSG00000267978	0.8920
ENST00000595235	ENSG00000269791	0.9757
ENST00000595290	ENSG00000268221	0.9510
