# Transcripts with >= 50% unmappable exonic bases (k100 unique mappability)
# Input: k100.Unique.Mappability.bb
# GTF: gencode.v48.annotation.filtered_pc_withCDS.gtf
# Total transcripts scored: 111925
# Transcripts flagged for removal: 1423
# transcript_id	gene_id	frac_unmappable
ENST00000492469	ENSG00000269335	0.7403
ENST00000493325	ENSG00000243896	0.5950
ENST00000494538	ENSG00000215126	0.6580
ENST00000494969	ENSG00000198223	1.0000
ENST00000495583	ENSG00000168925	0.5714
ENST00000496537	ENSG00000169629	0.6599
ENST00000497164	ENSG00000187243	1.0000
ENST00000497348	ENSG00000154545	1.0000
ENST00000498153	ENSG00000198223	1.0000
ENST00000498271	ENSG00000244731	0.8484
ENST00000498580	ENSG00000050327	0.7160
ENST00000503079	ENSG00000172062	0.5898
ENST00000503719	ENSG00000249437	0.9585
ENST00000503753	ENSG00000204176	0.5958
ENST00000503792	ENSG00000189409	0.7509
ENST00000503931	ENSG00000205572	0.8612
ENST00000504104	ENSG00000228856	1.0000
ENST00000504209	ENSG00000250844	0.8544
ENST00000504458	ENSG00000172058	0.8612
ENST00000504481	ENSG00000232264	1.0000
ENST00000504518	ENSG00000170074	0.6116
ENST00000504543	ENSG00000231051	1.0000
ENST00000504841	ENSG00000169246	0.8923
ENST00000505635	ENSG00000251158	0.8939
ENST00000506151	ENSG00000250745	1.0000
ENST00000506163	ENSG00000172062	0.8630
ENST00000506239	ENSG00000172062	0.8723
ENST00000506414	ENSG00000249811	1.0000
ENST00000506444	ENSG00000233132	1.0000
ENST00000506542	ENSG00000205572	0.8812
ENST00000506619	ENSG00000250913	0.6044
ENST00000506734	ENSG00000205571	0.8723
ENST00000507227	ENSG00000227140	0.8757
ENST00000507348	ENSG00000172058	1.0000
ENST00000507355	ENSG00000168255	0.5771
ENST00000507450	ENSG00000173678	0.9116
ENST00000507458	ENSG00000205571	0.7589
ENST00000507595	ENSG00000183474	0.5039
ENST00000507905	ENSG00000172062	1.0000
ENST00000507918	ENSG00000205238	0.8932
ENST00000508426	ENSG00000249437	0.8298
ENST00000508848	ENSG00000168255	0.5495
ENST00000509271	ENSG00000230430	1.0000
ENST00000509311	ENSG00000206127	0.8364
ENST00000509613	ENSG00000179304	1.0000
ENST00000509660	ENSG00000229579	0.9755
ENST00000510276	ENSG00000170074	0.6027
ENST00000510439	ENSG00000184206	0.7261
ENST00000510979	ENSG00000183474	0.7243
ENST00000511062	ENSG00000051596	0.6199
ENST00000511162	ENSG00000172058	1.0000
ENST00000511280	ENSG00000248933	0.8475
ENST00000511313	ENSG00000285437	0.5676
ENST00000511568	ENSG00000249104	0.9642
ENST00000511629	ENSG00000183474	0.5427
ENST00000511681	ENSG00000231637	0.9617
ENST00000511812	ENSG00000205571	0.7082
ENST00000511873	ENSG00000205571	1.0000
ENST00000512109	ENSG00000184206	1.0000
ENST00000512626	ENSG00000249931	0.7186
ENST00000512649	ENSG00000172058	0.7660
ENST00000512731	ENSG00000189409	0.7120
ENST00000512736	ENSG00000183474	0.5457
ENST00000512868	ENSG00000172058	1.0000
ENST00000513156	ENSG00000204179	0.5750
ENST00000513266	ENSG00000204179	0.6455
ENST00000513436	ENSG00000172058	0.8830
ENST00000513438	ENSG00000285437	0.5458
ENST00000513554	ENSG00000170074	0.6514
ENST00000513830	ENSG00000114547	0.5436
ENST00000514162	ENSG00000183474	0.5049
ENST00000514465	ENSG00000230045	1.0000
ENST00000514857	ENSG00000249437	0.8877
ENST00000514917	ENSG00000270249	0.6762
ENST00000514951	ENSG00000172062	0.6177
ENST00000515566	ENSG00000248920	1.0000
ENST00000515574	ENSG00000235780	1.0000
ENST00000515588	ENSG00000205572	0.8422
ENST00000515787	ENSG00000170074	0.5747
ENST00000517347	ENSG00000243716	1.0000
ENST00000517539	ENSG00000243716	0.8571
ENST00000517649	ENSG00000249437	0.8305
ENST00000517900	ENSG00000145736	0.9135
ENST00000518075	ENSG00000204382	1.0000
ENST00000518378	ENSG00000233115	0.7111
ENST00000518761	ENSG00000185864	0.5990
ENST00000518791	ENSG00000170379	0.6192
ENST00000518898	ENSG00000145736	0.7578
ENST00000519539	ENSG00000105808	0.7967
ENST00000519541	ENSG00000205236	0.8818
ENST00000519783	ENSG00000145736	0.7010
ENST00000520042	ENSG00000105808	0.6105
ENST00000520808	ENSG00000185864	0.6089
ENST00000520915	ENSG00000198064	0.7469
ENST00000521076	ENSG00000105808	0.8062
ENST00000521397	ENSG00000105808	0.8727
ENST00000521555	ENSG00000243716	0.8633
ENST00000521589	ENSG00000169246	1.0000
ENST00000521602	ENSG00000145736	0.9694
ENST00000522256	ENSG00000169045	0.7073
ENST00000522286	ENSG00000169629	0.8811
ENST00000522801	ENSG00000105808	0.7094
ENST00000523981	ENSG00000249437	0.9197
ENST00000524823	ENSG00000183889	0.8265
ENST00000524893	ENSG00000186523	0.6898
ENST00000525590	ENSG00000183629	0.7556
ENST00000525596	ENSG00000214940	0.9490
ENST00000526396	ENSG00000233802	0.9617
ENST00000526428	ENSG00000255524	1.0000
ENST00000526445	ENSG00000178104	0.7685
ENST00000526520	ENSG00000224712	1.0000
ENST00000526619	ENSG00000153684	0.7973
ENST00000526929	ENSG00000236125	0.8682
ENST00000527300	ENSG00000186523	0.6418
ENST00000527331	ENSG00000145002	0.5954
ENST00000527703	ENSG00000183889	1.0000
ENST00000528033	ENSG00000178287	0.8206
ENST00000528129	ENSG00000178104	0.9916
ENST00000528249	ENSG00000243716	0.8164
ENST00000528301	ENSG00000233024	1.0000
ENST00000528738	ENSG00000215373	0.9720
ENST00000528943	ENSG00000164871	0.8186
ENST00000528972	ENSG00000255378	0.9603
ENST00000529166	ENSG00000254852	0.7535
ENST00000529559	ENSG00000230549	0.5304
ENST00000529716	ENSG00000255524	0.5326
ENST00000529969	ENSG00000185864	0.7110
ENST00000530130	ENSG00000178104	0.5771
ENST00000530217	ENSG00000214967	0.9415
ENST00000530311	ENSG00000223417	0.8207
ENST00000530328	ENSG00000254852	1.0000
ENST00000530385	ENSG00000186523	0.5927
ENST00000530472	ENSG00000178104	0.8237
ENST00000531446	ENSG00000186086	0.7348
ENST00000531453	ENSG00000233024	1.0000
ENST00000531598	ENSG00000224712	0.9015
ENST00000531833	ENSG00000186523	0.8226
ENST00000532254	ENSG00000198156	0.5734
ENST00000532480	ENSG00000145002	0.5927
ENST00000533250	ENSG00000255251	0.9597
ENST00000533259	ENSG00000178104	0.8668
ENST00000533640	ENSG00000198156	0.5771
ENST00000533716	ENSG00000285950	0.5505
ENST00000534094	ENSG00000183793	0.7463
ENST00000534520	ENSG00000186523	0.5880
ENST00000534536	ENSG00000178104	0.8238
ENST00000534703	ENSG00000223885	0.9513
ENST00000534903	ENSG00000169246	1.0000
ENST00000534940	ENSG00000169093	1.0000
ENST00000535490	ENSG00000215115	1.0000
ENST00000536041	ENSG00000185864	0.5088
ENST00000536620	ENSG00000243716	1.0000
ENST00000537062	ENSG00000183426	1.0000
ENST00000537932	ENSG00000229183	1.0000
ENST00000538258	ENSG00000229859	0.9873
ENST00000538382	ENSG00000157423	0.5653
ENST00000538627	ENSG00000198960	0.5808
ENST00000539143	ENSG00000003056	0.5569
ENST00000539247	ENSG00000198960	0.5296
ENST00000539604	ENSG00000243716	1.0000
ENST00000539903	ENSG00000155026	0.6133
ENST00000540220	ENSG00000158427	1.0000
ENST00000540248	ENSG00000188120	1.0000
ENST00000541030	ENSG00000242866	0.6750
ENST00000541154	ENSG00000243716	1.0000
ENST00000541662	ENSG00000170667	0.8096
ENST00000541664	ENSG00000243716	1.0000
ENST00000541674	ENSG00000185864	0.6360
ENST00000541810	ENSG00000214940	0.9284
ENST00000542133	ENSG00000185864	0.6725
ENST00000542518	ENSG00000243716	1.0000
ENST00000542739	ENSG00000215113	1.0000
ENST00000542817	ENSG00000169246	0.8525
ENST00000543125	ENSG00000229859	0.9618
ENST00000543392	ENSG00000185164	0.6728
ENST00000543407	ENSG00000243716	1.0000
ENST00000543505	ENSG00000229859	0.8525
ENST00000543801	ENSG00000183793	0.8112
ENST00000544193	ENSG00000003056	0.6000
ENST00000544308	ENSG00000243716	1.0000
ENST00000544357	ENSG00000229665	1.0000
ENST00000544693	ENSG00000185864	1.0000
ENST00000544708	ENSG00000289549	0.6882
ENST00000544899	ENSG00000229183	1.0000
ENST00000545050	ENSG00000214940	0.7928
ENST00000545114	ENSG00000233024	0.9540
ENST00000545375	ENSG00000243716	1.0000
ENST00000547235	ENSG00000169203	1.0000
ENST00000547889	ENSG00000222036	0.7234
ENST00000549733	ENSG00000169203	1.0000
ENST00000550665	ENSG00000169203	0.9135
ENST00000550690	ENSG00000169203	0.8741
ENST00000550983	ENSG00000196993	0.7909
ENST00000551448	ENSG00000169203	0.9066
ENST00000552123	ENSG00000169203	1.0000
ENST00000552140	ENSG00000224712	0.8439
ENST00000552966	ENSG00000222036	0.5456
ENST00000553023	ENSG00000139344	0.5989
ENST00000553201	ENSG00000254852	0.6619
ENST00000561509	ENSG00000205457	1.0000
ENST00000561889	ENSG00000157322	0.8676
ENST00000562106	ENSG00000168928	0.6106
ENST00000562196	ENSG00000260691	0.5918
ENST00000562377	ENSG00000206127	0.8270
ENST00000562387	ENSG00000168928	0.5990
ENST00000562729	ENSG00000166664	0.6632
ENST00000562783	ENSG00000178115	0.7513
ENST00000562937	ENSG00000198064	0.9674
ENST00000563102	ENSG00000183632	1.0000
ENST00000563139	ENSG00000184110	0.8372
ENST00000563241	ENSG00000198848	0.7269
ENST00000563257	ENSG00000158427	1.0000
ENST00000563322	ENSG00000261052	0.9923
ENST00000563564	ENSG00000261509	1.0000
ENST00000563638	ENSG00000261052	1.0000
ENST00000563944	ENSG00000213648	1.0000
ENST00000563995	ENSG00000132207	0.8625
ENST00000564219	ENSG00000198064	1.0000
ENST00000564243	ENSG00000184110	0.9164
ENST00000564502	ENSG00000198064	1.0000
ENST00000564991	ENSG00000185164	0.6728
ENST00000565211	ENSG00000260596	0.7865
ENST00000565290	ENSG00000213648	0.9923
ENST00000565417	ENSG00000261740	0.9362
ENST00000565568	ENSG00000198848	0.8407
ENST00000565622	ENSG00000183632	1.0000
ENST00000566501	ENSG00000184110	0.9169
ENST00000566866	ENSG00000184110	0.9196
ENST00000567137	ENSG00000205457	1.0000
ENST00000567248	ENSG00000181625	0.8700
ENST00000567436	ENSG00000169627	1.0000
ENST00000567462	ENSG00000069764	0.6848
ENST00000567724	ENSG00000261509	1.0000
ENST00000567767	ENSG00000168928	0.6071
ENST00000567831	ENSG00000185164	0.5554
ENST00000568053	ENSG00000198064	0.9930
ENST00000568426	ENSG00000184110	1.0000
ENST00000568556	ENSG00000261740	1.0000
ENST00000568624	ENSG00000237850	0.8994
ENST00000569051	ENSG00000185164	0.5461
ENST00000569052	ENSG00000261247	0.7036
ENST00000569055	ENSG00000260287	0.9806
ENST00000569241	ENSG00000260596	0.8151
ENST00000569282	ENSG00000169627	1.0000
ENST00000569420	ENSG00000183632	1.0000
ENST00000569485	ENSG00000261052	1.0000
ENST00000569544	ENSG00000213648	0.9851
ENST00000569577	ENSG00000158427	1.0000
ENST00000569622	ENSG00000261740	1.0000
ENST00000569659	ENSG00000232653	0.5087
ENST00000569690	ENSG00000184110	1.0000
ENST00000569719	ENSG00000205457	1.0000
ENST00000569741	ENSG00000261509	1.0000
ENST00000569885	ENSG00000140905	0.5549
ENST00000570263	ENSG00000260596	0.6211
ENST00000570346	ENSG00000103226	1.0000
ENST00000570550	ENSG00000185829	0.8493
ENST00000572033	ENSG00000103226	0.5263
ENST00000572991	ENSG00000228696	0.6548
ENST00000573035	ENSG00000263001	0.5535
ENST00000573185	ENSG00000185829	1.0000
ENST00000574324	ENSG00000189152	1.0000
ENST00000575125	ENSG00000262461	1.0000
ENST00000575225	ENSG00000103226	0.7538
ENST00000576178	ENSG00000264717	0.6321
ENST00000576460	ENSG00000103226	0.6628
ENST00000576589	ENSG00000103226	0.5564
ENST00000576629	ENSG00000238083	0.6367
ENST00000577213	ENSG00000189152	1.0000
ENST00000577813	ENSG00000265190	0.5594
ENST00000578186	ENSG00000270882	1.0000
ENST00000578189	ENSG00000286219	0.6150
ENST00000579512	ENSG00000270276	1.0000
ENST00000579793	ENSG00000264343	0.6934
ENST00000580464	ENSG00000176809	0.5399
ENST00000581138	ENSG00000279782	1.0000
ENST00000581164	ENSG00000271567	1.0000
ENST00000583540	ENSG00000189152	1.0000
ENST00000583866	ENSG00000271425	0.7689
ENST00000583874	ENSG00000265190	0.5430
ENST00000583911	ENSG00000265190	0.5197
ENST00000584486	ENSG00000263513	0.7545
ENST00000584788	ENSG00000176809	0.7428
ENST00000584982	ENSG00000264230	0.5244
ENST00000585245	ENSG00000288867	0.7395
ENST00000585281	ENSG00000265190	0.5757
ENST00000585993	ENSG00000176695	0.9030
ENST00000593349	ENSG00000267978	0.9697
ENST00000593495	ENSG00000286019	0.6277
ENST00000593606	ENSG00000268651	1.0000
ENST00000593662	ENSG00000275520	1.0000
ENST00000593751	ENSG00000179304	1.0000
ENST00000594117	ENSG00000268940	0.7065
ENST00000594239	ENSG00000269335	0.7623
ENST00000594565	ENSG00000268940	0.7363
ENST00000594744	ENSG00000267978	0.9545
ENST00000595065	ENSG00000267978	0.7834
ENST00000595235	ENSG00000269791	0.9366
ENST00000595290	ENSG00000268221	0.8403
ENST00000595412	ENSG00000269502	0.9681
ENST00000595583	ENSG00000268606	1.0000
ENST00000595689	ENSG00000268009	0.9322
ENST00000596389	ENSG00000269502	0.9636
ENST00000596480	ENSG00000268447	0.9508
ENST00000596535	ENSG00000268994	1.0000
ENST00000596733	ENSG00000268350	1.0000
ENST00000596998	ENSG00000268221	0.9218
ENST00000597070	ENSG00000268235	0.8237
ENST00000597510	ENSG00000269096	0.7305
ENST00000598087	ENSG00000269226	1.0000
ENST00000598543	ENSG00000268606	1.0000
ENST00000598716	ENSG00000269096	0.8585
ENST00000598963	ENSG00000268738	0.8993
ENST00000599035	ENSG00000205076	0.7398
ENST00000599405	ENSG00000269433	1.0000
ENST00000599522	ENSG00000154545	1.0000
ENST00000599837	ENSG00000268651	1.0000
ENST00000599845	ENSG00000268916	0.5983
ENST00000599962	ENSG00000234289	1.0000
ENST00000602102	ENSG00000267978	1.0000
ENST00000602195	ENSG00000269437	0.9509
ENST00000602548	ENSG00000223591	1.0000
ENST00000602680	ENSG00000185894	1.0000
ENST00000602732	ENSG00000183753	1.0000
ENST00000602770	ENSG00000183795	1.0000
ENST00000602967	ENSG00000228570	0.6130
ENST00000603767	ENSG00000257207	0.9066
ENST00000604395	ENSG00000269437	1.0000
ENST00000604569	ENSG00000270946	1.0000
ENST00000604577	ENSG00000267335	0.5493
ENST00000604790	ENSG00000269405	1.0000
ENST00000605791	ENSG00000271449	1.0000
ENST00000605881	ENSG00000223417	0.8939
ENST00000607355	ENSG00000288859	1.0000
ENST00000607379	ENSG00000196550	0.7366
ENST00000607663	ENSG00000172650	0.5513
ENST00000608621	ENSG00000285437	0.6360
ENST00000608703	ENSG00000204389	0.5069
ENST00000610350	ENSG00000274226	0.9620
ENST00000610405	ENSG00000179304	1.0000
ENST00000610495	ENSG00000288722	0.7680
ENST00000610580	ENSG00000274808	0.6661
ENST00000610598	ENSG00000273696	1.0000
ENST00000610609	ENSG00000179304	1.0000
ENST00000610625	ENSG00000268350	0.9635
ENST00000610660	ENSG00000233816	0.5044
ENST00000610938	ENSG00000278057	1.0000
ENST00000611003	ENSG00000275520	1.0000
ENST00000611071	ENSG00000269335	0.7214
ENST00000611176	ENSG00000269335	0.7751
ENST00000611196	ENSG00000197253	0.5074
ENST00000611321	ENSG00000275034	1.0000
ENST00000611426	ENSG00000196873	0.7734
ENST00000611428	ENSG00000002586	1.0000
ENST00000611438	ENSG00000278085	1.0000
ENST00000611557	ENSG00000268606	1.0000
ENST00000611641	ENSG00000237378	0.5592
ENST00000611655	ENSG00000264230	0.5107
ENST00000611660	ENSG00000278085	1.0000
ENST00000611661	ENSG00000268350	0.9056
ENST00000611674	ENSG00000268606	1.0000
ENST00000611826	ENSG00000270629	0.7089
ENST00000611843	ENSG00000265190	0.5860
ENST00000611931	ENSG00000271383	0.5924
ENST00000611936	ENSG00000180509	0.5081
ENST00000612022	ENSG00000269556	0.5331
ENST00000612050	ENSG00000196873	0.8924
ENST00000612051	ENSG00000269335	0.7627
ENST00000612061	ENSG00000270276	1.0000
ENST00000612083	ENSG00000268350	0.9839
ENST00000612188	ENSG00000179304	1.0000
ENST00000612199	ENSG00000196369	0.7723
ENST00000612377	ENSG00000286014	1.0000
ENST00000612490	ENSG00000268447	0.9553
ENST00000612520	ENSG00000271425	0.5022
ENST00000612632	ENSG00000204174	0.7300
ENST00000612727	ENSG00000274512	0.9130
ENST00000612828	ENSG00000154529	0.6416
ENST00000612846	ENSG00000268350	1.0000
ENST00000612878	ENSG00000278289	1.0000
ENST00000612881	ENSG00000271383	0.5798
ENST00000612907	ENSG00000271449	1.0000
ENST00000612915	ENSG00000268350	0.9740
ENST00000612958	ENSG00000274274	0.7968
ENST00000612978	ENSG00000278558	0.5150
ENST00000613157	ENSG00000196427	0.7975
ENST00000613306	ENSG00000264717	0.7306
ENST00000613352	ENSG00000278646	1.0000
ENST00000613412	ENSG00000270882	1.0000
ENST00000613716	ENSG00000215126	0.6137
ENST00000613995	ENSG00000178104	0.8243
ENST00000614055	ENSG00000273976	0.8804
ENST00000614197	ENSG00000185864	0.7632
ENST00000614240	ENSG00000205571	0.9030
ENST00000614272	ENSG00000270882	1.0000
ENST00000614839	ENSG00000229571	0.9410
ENST00000614894	ENSG00000229665	1.0000
ENST00000614927	ENSG00000254206	0.7097
ENST00000614986	ENSG00000263001	0.5660
ENST00000614999	ENSG00000270629	0.8065
ENST00000615061	ENSG00000196873	0.9125
ENST00000615063	ENSG00000269502	0.9252
ENST00000615092	ENSG00000268350	0.9204
ENST00000615186	ENSG00000269335	0.8032
ENST00000615342	ENSG00000136698	0.7548
ENST00000615850	ENSG00000183795	1.0000
ENST00000615853	ENSG00000277745	1.0000
ENST00000615874	ENSG00000269335	0.6911
ENST00000616006	ENSG00000274808	0.6678
ENST00000616101	ENSG00000274419	0.9420
ENST00000616120	ENSG00000270629	0.8591
ENST00000616166	ENSG00000260596	1.0000
ENST00000616191	ENSG00000268447	0.8341
ENST00000616206	ENSG00000178104	0.7471
ENST00000616419	ENSG00000179304	1.0000
ENST00000616550	ENSG00000196873	0.9168
ENST00000616671	ENSG00000274933	0.8618
ENST00000616847	ENSG00000222036	0.5985
ENST00000617203	ENSG00000228836	1.0000
ENST00000617207	ENSG00000269335	0.7701
ENST00000617225	ENSG00000278057	0.9393
ENST00000617454	ENSG00000178104	0.8900
ENST00000617505	ENSG00000268606	1.0000
ENST00000617678	ENSG00000274512	0.8523
ENST00000617705	ENSG00000278848	1.0000
ENST00000617807	ENSG00000277058	0.8350
ENST00000617846	ENSG00000268606	1.0000
ENST00000617970	ENSG00000268350	1.0000
ENST00000618193	ENSG00000270882	1.0000
ENST00000618217	ENSG00000196873	0.9038
ENST00000618231	ENSG00000176695	0.9242
ENST00000618302	ENSG00000284800	0.9282
ENST00000618416	ENSG00000184616	0.5664
ENST00000618455	ENSG00000273756	0.9188
ENST00000618504	ENSG00000178104	0.9594
ENST00000618574	ENSG00000185894	1.0000
ENST00000618601	ENSG00000268350	1.0000
ENST00000618620	ENSG00000274933	0.8558
ENST00000618670	ENSG00000269335	0.7332
ENST00000618881	ENSG00000284800	0.9148
ENST00000618957	ENSG00000157335	0.5192
ENST00000619050	ENSG00000152093	0.7542
ENST00000619142	ENSG00000174428	0.6936
ENST00000619162	ENSG00000264230	0.5954
ENST00000619167	ENSG00000276040	0.8425
ENST00000619213	ENSG00000277322	0.5520
ENST00000619346	ENSG00000179304	1.0000
ENST00000619373	ENSG00000268350	1.0000
ENST00000619423	ENSG00000270629	0.8108
ENST00000619518	ENSG00000268350	1.0000
ENST00000619586	ENSG00000268350	1.0000
ENST00000619661	ENSG00000229571	1.0000
ENST00000619678	ENSG00000196369	0.8127
ENST00000619890	ENSG00000269791	0.9258
ENST00000619903	ENSG00000278057	0.9496
ENST00000619918	ENSG00000275793	0.6357
ENST00000619941	ENSG00000269335	0.6917
ENST00000619981	ENSG00000178104	0.9664
ENST00000619998	ENSG00000274252	0.6787
ENST00000620016	ENSG00000274183	0.6627
ENST00000620207	ENSG00000152093	0.7355
ENST00000620210	ENSG00000275954	0.6904
ENST00000620215	ENSG00000274611	0.9384
ENST00000620247	ENSG00000273513	0.9708
ENST00000620307	ENSG00000269226	0.8403
ENST00000620320	ENSG00000268009	0.9249
ENST00000620605	ENSG00000178104	0.8785
ENST00000620631	ENSG00000263001	0.8157
ENST00000620654	ENSG00000278289	0.8940
ENST00000620691	ENSG00000227717	0.8822
ENST00000620704	ENSG00000270946	1.0000
ENST00000620710	ENSG00000268606	1.0000
ENST00000620776	ENSG00000215126	0.7257
ENST00000620804	ENSG00000274600	0.9384
ENST00000620879	ENSG00000263001	0.5742
ENST00000620885	ENSG00000273696	1.0000
ENST00000621034	ENSG00000274933	0.8709
ENST00000621066	ENSG00000270629	0.8392
ENST00000621070	ENSG00000270629	0.7375
ENST00000621093	ENSG00000285437	0.6000
ENST00000621364	ENSG00000185164	0.6713
ENST00000621396	ENSG00000196873	0.8071
ENST00000621474	ENSG00000196873	0.9478
ENST00000621519	ENSG00000182330	0.5217
ENST00000621520	ENSG00000270276	1.0000
ENST00000621582	ENSG00000196369	0.6255
ENST00000621587	ENSG00000278599	0.8477
ENST00000621601	ENSG00000180509	0.5680
ENST00000621622	ENSG00000243716	0.8908
ENST00000621673	ENSG00000136698	0.7361
ENST00000621734	ENSG00000263001	0.5664
ENST00000621744	ENSG00000286185	0.8024
ENST00000621907	ENSG00000275113	0.7519
ENST00000622197	ENSG00000268350	1.0000
ENST00000622206	ENSG00000278299	0.9192
ENST00000622306	ENSG00000185164	0.7027
ENST00000622323	ENSG00000268350	0.9811
ENST00000622339	ENSG00000187733	0.9451
ENST00000622421	ENSG00000270601	0.5515
ENST00000622447	ENSG00000268350	1.0000
ENST00000622488	ENSG00000185829	0.7366
ENST00000622588	ENSG00000273514	0.7397
ENST00000622727	ENSG00000269502	0.9482
ENST00000622732	ENSG00000268350	0.9738
ENST00000622749	ENSG00000277150	1.0000
ENST00000622755	ENSG00000196873	0.9420
ENST00000622861	ENSG00000277758	0.5940
ENST00000622895	ENSG00000277865	0.6142
ENST00000622971	ENSG00000268235	0.8248
ENST00000623042	ENSG00000278848	1.0000
ENST00000623253	ENSG00000002586	1.0000
ENST00000623438	ENSG00000268606	1.0000
ENST00000623491	ENSG00000275034	1.0000
ENST00000623662	ENSG00000277758	0.5822
ENST00000623782	ENSG00000268350	0.9135
ENST00000623787	ENSG00000233802	0.9085
ENST00000623806	ENSG00000268606	1.0000
ENST00000623912	ENSG00000268235	0.7592
ENST00000624207	ENSG00000280267	0.9497
ENST00000624481	ENSG00000002586	1.0000
ENST00000625019	ENSG00000279169	0.5109
ENST00000625106	ENSG00000269405	0.9486
ENST00000625245	ENSG00000172062	1.0000
ENST00000626814	ENSG00000223572	0.9180
ENST00000626847	ENSG00000205571	0.8625
ENST00000627381	ENSG00000237289	0.9181
ENST00000628696	ENSG00000205571	1.0000
ENST00000631234	ENSG00000196834	0.7201
ENST00000631420	ENSG00000256977	1.0000
ENST00000632758	ENSG00000256671	1.0000
ENST00000632897	ENSG00000256671	1.0000
ENST00000634648	ENSG00000283093	1.0000
ENST00000634662	ENSG00000205916	0.9547
ENST00000634759	ENSG00000099984	0.7019
ENST00000635883	ENSG00000175344	0.8858
ENST00000635884	ENSG00000175344	0.5438
ENST00000636267	ENSG00000283594	0.6523
ENST00000636271	ENSG00000175344	0.5198
ENST00000636532	ENSG00000283594	0.6696
ENST00000636603	ENSG00000175344	0.5080
ENST00000636699	ENSG00000283378	0.7807
ENST00000636941	ENSG00000283528	0.9771
ENST00000636986	ENSG00000196589	0.6516
ENST00000637033	ENSG00000175344	0.5971
ENST00000637183	ENSG00000175344	0.5711
ENST00000637519	ENSG00000175344	0.5154
ENST00000638162	ENSG00000284337	0.9462
ENST00000638166	ENSG00000283873	0.8230
ENST00000638228	ENSG00000284209	0.9390
ENST00000638408	ENSG00000284283	0.5745
ENST00000638454	ENSG00000279169	0.5162
ENST00000638483	ENSG00000284234	1.0000
ENST00000638668	ENSG00000284439	0.5762
ENST00000638835	ENSG00000268916	0.6003
ENST00000638842	ENSG00000284356	1.0000
ENST00000639028	ENSG00000236362	0.9504
ENST00000639969	ENSG00000283988	0.7538
ENST00000640033	ENSG00000233803	1.0000
ENST00000640558	ENSG00000284042	0.6683
ENST00000640669	ENSG00000284337	0.9403
ENST00000640846	ENSG00000284465	1.0000
ENST00000641044	ENSG00000221970	0.5183
ENST00000641069	ENSG00000182783	0.7327
ENST00000641268	ENSG00000177151	0.6108
ENST00000641339	ENSG00000187627	0.6584
ENST00000641363	ENSG00000203661	0.7648
ENST00000641458	ENSG00000187627	0.8673
ENST00000641515	ENSG00000186092	0.6769
ENST00000641810	ENSG00000212807	0.5008
ENST00000641841	ENSG00000243896	0.6833
ENST00000641863	ENSG00000196369	0.7684
ENST00000641925	ENSG00000196240	0.5386
ENST00000642130	ENSG00000196240	0.5467
ENST00000642566	ENSG00000178287	0.5100
ENST00000642911	ENSG00000215029	0.8254
ENST00000643059	ENSG00000215029	0.8598
ENST00000643242	ENSG00000170379	0.5670
ENST00000643290	ENSG00000284772	0.8165
ENST00000643466	ENSG00000160223	0.9846
ENST00000644251	ENSG00000160221	0.8165
ENST00000644537	ENSG00000168781	0.7675
ENST00000644544	ENSG00000284981	0.5578
ENST00000644750	ENSG00000142178	0.9376
ENST00000645197	ENSG00000215029	0.8243
ENST00000646873	ENSG00000160221	0.6296
ENST00000647698	ENSG00000224389	0.7999
ENST00000647769	ENSG00000285913	1.0000
ENST00000647775	ENSG00000285937	0.7068
ENST00000647903	ENSG00000285657	1.0000
ENST00000648174	ENSG00000285620	1.0000
ENST00000648315	ENSG00000285814	0.8516
ENST00000648344	ENSG00000285607	0.8581
ENST00000648435	ENSG00000285765	0.7670
ENST00000649658	ENSG00000224389	0.7913
ENST00000650172	ENSG00000177693	0.6306
ENST00000650288	ENSG00000285975	0.9627
ENST00000650426	ENSG00000285720	1.0000
ENST00000650807	ENSG00000263001	0.5351
ENST00000651028	ENSG00000174428	0.6682
ENST00000651045	ENSG00000286137	1.0000
ENST00000651129	ENSG00000196275	0.5820
ENST00000651371	ENSG00000134250	0.8862
ENST00000651566	ENSG00000271383	0.7914
ENST00000651894	ENSG00000169627	1.0000
ENST00000652001	ENSG00000214717	1.0000
ENST00000652175	ENSG00000286038	0.9014
ENST00000652214	ENSG00000233232	0.6083
ENST00000652235	ENSG00000196834	0.7634
ENST00000652570	ENSG00000205670	1.0000
ENST00000668486	ENSG00000187908	0.6948
ENST00000671986	ENSG00000186645	0.5762
ENST00000672117	ENSG00000215029	0.8775
ENST00000675360	ENSG00000168939	0.9360
ENST00000676550	ENSG00000103226	0.7628
ENST00000676846	ENSG00000103226	0.7985
ENST00000677163	ENSG00000103226	0.7247
ENST00000677260	ENSG00000103226	0.7602
ENST00000677777	ENSG00000103226	0.7486
ENST00000677781	ENSG00000103226	0.7731
ENST00000677912	ENSG00000103226	0.7490
ENST00000678192	ENSG00000103226	0.7596
ENST00000678393	ENSG00000103226	0.6700
ENST00000678538	ENSG00000103226	0.7356
ENST00000681473	ENSG00000277058	0.8850
ENST00000682532	ENSG00000183305	1.0000
ENST00000682606	ENSG00000185864	0.7371
ENST00000682740	ENSG00000205916	0.9806
ENST00000682856	ENSG00000274570	0.7861
ENST00000683297	ENSG00000255524	0.7899
ENST00000683532	ENSG00000187733	1.0000
