# Transcripts with >= 50% unmappable exonic bases (k36.Unique.Mappability unique mappability)
# Input: k36.Unique.Mappability.bb
# GTF: gencode.v48.annotation.filtered_pc_withCDS.gtf
# Total transcripts scored: 111925
# Transcripts flagged for removal: 2247
# transcript_id	gene_id	frac_unmappable
ENST00000415922	ENSG00000181315	0.7608
ENST00000416357	ENSG00000180509	0.8241
ENST00000416503	ENSG00000136682	0.6889
ENST00000416841	ENSG00000179304	1.0000
ENST00000417004	ENSG00000204179	0.7055
ENST00000417085	ENSG00000168781	1.0000
ENST00000417171	ENSG00000174827	0.6741
ENST00000417256	ENSG00000226600	1.0000
ENST00000417289	ENSG00000237289	1.0000
ENST00000418185	ENSG00000174428	0.8809
ENST00000418260	ENSG00000233381	0.5517
ENST00000418265	ENSG00000261796	0.6294
ENST00000418406	ENSG00000169402	0.8809
ENST00000418904	ENSG00000154978	0.5862
ENST00000418956	ENSG00000244395	1.0000
ENST00000419165	ENSG00000158427	0.7617
ENST00000419180	ENSG00000169246	1.0000
ENST00000419187	ENSG00000266028	0.8835
ENST00000419194	ENSG00000226023	0.9461
ENST00000419275	ENSG00000236334	0.6040
ENST00000419699	ENSG00000160221	0.9184
ENST00000419782	ENSG00000189357	0.8856
ENST00000419795	ENSG00000225396	0.9244
ENST00000419982	ENSG00000226685	1.0000
ENST00000420162	ENSG00000223510	0.5918
ENST00000420398	ENSG00000237671	1.0000
ENST00000420765	ENSG00000168781	0.5934
ENST00000420848	ENSG00000172661	0.6210
ENST00000420869	ENSG00000223417	0.7600
ENST00000420911	ENSG00000271079	0.9602
ENST00000420937	ENSG00000170160	0.7060
ENST00000421196	ENSG00000151632	0.5145
ENST00000421285	ENSG00000215186	0.8022
ENST00000421715	ENSG00000236637	0.5010
ENST00000421798	ENSG00000235961	0.6506
ENST00000422085	ENSG00000183305	1.0000
ENST00000422549	ENSG00000237763	1.0000
ENST00000422680	ENSG00000269335	0.6766
ENST00000422892	ENSG00000197620	0.5618
ENST00000423646	ENSG00000091073	0.5495
ENST00000423647	ENSG00000258992	0.9069
ENST00000423661	ENSG00000224107	0.7944
ENST00000423676	ENSG00000170298	0.6804
ENST00000423678	ENSG00000243480	0.7783
ENST00000423993	ENSG00000183305	1.0000
ENST00000424157	ENSG00000230358	0.6896
ENST00000424340	ENSG00000243716	0.9822
ENST00000424549	ENSG00000183426	0.9772
ENST00000424594	ENSG00000228927	0.9378
ENST00000424818	ENSG00000146707	0.5627
ENST00000425410	ENSG00000174876	1.0000
ENST00000425520	ENSG00000225899	0.7579
ENST00000425618	ENSG00000170379	0.8011
ENST00000425700	ENSG00000224389	0.9162
ENST00000425780	ENSG00000091073	0.6643
ENST00000425895	ENSG00000100031	0.5524
ENST00000426000	ENSG00000188120	1.0000
ENST00000426364	ENSG00000224107	0.8196
ENST00000426406	ENSG00000284733	1.0000
ENST00000426950	ENSG00000233803	1.0000
ENST00000427178	ENSG00000144063	0.6869
ENST00000427686	ENSG00000238210	0.7785
ENST00000427803	ENSG00000160221	0.8598
ENST00000427877	ENSG00000168781	0.8741
ENST00000427997	ENSG00000153107	0.6307
ENST00000427999	ENSG00000233024	0.9961
ENST00000428054	ENSG00000173852	0.6118
ENST00000428097	ENSG00000154978	0.5189
ENST00000428128	ENSG00000187627	0.9822
ENST00000428236	ENSG00000197620	0.5445
ENST00000428648	ENSG00000154978	0.5858
ENST00000428649	ENSG00000275969	0.9290
ENST00000428650	ENSG00000242866	0.8253
ENST00000428845	ENSG00000236424	0.9518
ENST00000428956	ENSG00000244731	0.9191
ENST00000428981	ENSG00000237289	1.0000
ENST00000429039	ENSG00000168757	0.7484
ENST00000429176	ENSG00000168781	1.0000
ENST00000429181	ENSG00000182378	1.0000
ENST00000429667	ENSG00000232399	0.9561
ENST00000429800	ENSG00000147996	0.9311
ENST00000429828	ENSG00000188199	0.9165
ENST00000429905	ENSG00000284800	0.9744
ENST00000429984	ENSG00000228570	0.7319
ENST00000429990	ENSG00000196436	0.5903
ENST00000430013	ENSG00000160200	0.9155
ENST00000430059	ENSG00000147996	0.8969
ENST00000430101	ENSG00000099977	1.0000
ENST00000430211	ENSG00000178809	0.9205
ENST00000430419	ENSG00000166160	1.0000
ENST00000430448	ENSG00000224089	1.0000
ENST00000430736	ENSG00000015568	1.0000
ENST00000430923	ENSG00000182378	1.0000
ENST00000431067	ENSG00000228278	0.5375
ENST00000431227	ENSG00000186523	0.7623
ENST00000431583	ENSG00000154330	0.5438
ENST00000431655	ENSG00000196550	0.8649
ENST00000431716	ENSG00000223510	0.5710
ENST00000431962	ENSG00000168781	1.0000
ENST00000431993	ENSG00000283697	0.7508
ENST00000432085	ENSG00000180509	0.8276
ENST00000432134	ENSG00000206140	0.8127
ENST00000432305	ENSG00000051596	0.7726
ENST00000432318	ENSG00000198223	1.0000
ENST00000432436	ENSG00000242866	0.9690
ENST00000432523	ENSG00000196433	1.0000
ENST00000432606	ENSG00000015568	1.0000
ENST00000432757	ENSG00000185291	1.0000
ENST00000433030	ENSG00000236371	1.0000
ENST00000433039	ENSG00000183246	0.9758
ENST00000433083	ENSG00000111752	0.6712
ENST00000433458	ENSG00000158517	0.5562
ENST00000433959	ENSG00000154978	0.5790
ENST00000434041	ENSG00000228696	1.0000
ENST00000434114	ENSG00000099290	0.5817
ENST00000434307	ENSG00000178287	0.7091
ENST00000434397	ENSG00000186787	0.5543
ENST00000434423	ENSG00000196313	0.5324
ENST00000434505	ENSG00000223572	0.8151
ENST00000434632	ENSG00000186281	0.5720
ENST00000434739	ENSG00000140478	0.9018
ENST00000434815	ENSG00000234278	1.0000
ENST00000434883	ENSG00000228517	1.0000
ENST00000434937	ENSG00000223638	0.6594
ENST00000435118	ENSG00000079974	0.6119
ENST00000435122	ENSG00000231852	0.5120
ENST00000435324	ENSG00000233232	0.8743
ENST00000435358	ENSG00000189409	0.9067
ENST00000435363	ENSG00000224389	0.9191
ENST00000435395	ENSG00000169402	0.7767
ENST00000435397	ENSG00000233917	0.9831
ENST00000435861	ENSG00000091073	0.5161
ENST00000436041	ENSG00000274764	0.7504
ENST00000436228	ENSG00000173678	1.0000
ENST00000436583	ENSG00000158427	1.0000
ENST00000436958	ENSG00000079974	0.5105
ENST00000437065	ENSG00000168781	1.0000
ENST00000437167	ENSG00000183054	1.0000
ENST00000437300	ENSG00000237700	0.6693
ENST00000437534	ENSG00000237289	0.5622
ENST00000437679	ENSG00000256977	1.0000
ENST00000437818	ENSG00000233050	1.0000
ENST00000437823	ENSG00000276581	0.9834
ENST00000437924	ENSG00000237289	1.0000
ENST00000437957	ENSG00000189152	1.0000
ENST00000437966	ENSG00000175344	0.7125
ENST00000438063	ENSG00000230031	1.0000
ENST00000438167	ENSG00000069764	0.6368
ENST00000438525	ENSG00000235699	1.0000
ENST00000438696	ENSG00000184911	1.0000
ENST00000438709	ENSG00000196912	1.0000
ENST00000438930	ENSG00000091073	0.5333
ENST00000438958	ENSG00000215252	0.5268
ENST00000439195	ENSG00000168781	0.7487
ENST00000439211	ENSG00000228716	0.5137
ENST00000439254	ENSG00000186281	0.7976
ENST00000439466	ENSG00000237957	1.0000
ENST00000439629	ENSG00000272391	0.5374
ENST00000439682	ENSG00000233917	0.9617
ENST00000440066	ENSG00000205916	1.0000
ENST00000440125	ENSG00000242866	0.7767
ENST00000440137	ENSG00000236362	1.0000
ENST00000440215	ENSG00000238074	1.0000
ENST00000440247	ENSG00000184911	1.0000
ENST00000440286	ENSG00000269335	0.7296
ENST00000440483	ENSG00000228927	0.8949
ENST00000440605	ENSG00000170074	0.7594
ENST00000441030	ENSG00000160200	0.9072
ENST00000441322	ENSG00000237289	0.7916
ENST00000441330	ENSG00000236126	1.0000
ENST00000441344	ENSG00000015568	1.0000
ENST00000441393	ENSG00000146707	0.6683
ENST00000441549	ENSG00000140992	0.5951
ENST00000441670	ENSG00000152076	0.6328
ENST00000441693	ENSG00000164366	0.5434
ENST00000441888	ENSG00000204531	0.5308
ENST00000442021	ENSG00000158517	0.5561
ENST00000442437	ENSG00000224659	0.7504
ENST00000442516	ENSG00000091073	0.8719
ENST00000442898	ENSG00000181404	0.8083
ENST00000442922	ENSG00000102076	0.8345
ENST00000443019	ENSG00000182378	1.0000
ENST00000443457	ENSG00000240445	0.7619
ENST00000443583	ENSG00000106714	0.7014
ENST00000443774	ENSG00000225899	0.7579
ENST00000443782	ENSG00000172650	0.7267
ENST00000444056	ENSG00000236424	0.9502
ENST00000444280	ENSG00000169084	1.0000
ENST00000444587	ENSG00000196565	0.7362
ENST00000444908	ENSG00000170379	0.8140
ENST00000444948	ENSG00000150337	0.7698
ENST00000445062	ENSG00000182378	1.0000
ENST00000445148	ENSG00000215269	1.0000
ENST00000445385	ENSG00000186788	0.7237
ENST00000445552	ENSG00000185829	0.9123
ENST00000445622	ENSG00000269335	0.6959
ENST00000446221	ENSG00000183474	0.8788
ENST00000446723	ENSG00000187191	0.9997
ENST00000446930	ENSG00000183054	1.0000
ENST00000447012	ENSG00000249437	0.8199
ENST00000447409	ENSG00000178809	0.9184
ENST00000447472	ENSG00000182378	1.0000
ENST00000447530	ENSG00000183305	1.0000
ENST00000447870	ENSG00000183569	0.8259
ENST00000448048	ENSG00000188234	0.9008
ENST00000448228	ENSG00000186523	0.7836
ENST00000448331	ENSG00000266302	0.6324
ENST00000448387	ENSG00000232653	0.8499
ENST00000448456	ENSG00000213030	0.7892
ENST00000448477	ENSG00000182378	1.0000
ENST00000448984	ENSG00000204449	0.7975
ENST00000449051	ENSG00000224807	0.6481
ENST00000449317	ENSG00000157322	0.8592
ENST00000449498	ENSG00000233816	0.7587
ENST00000449622	ENSG00000160221	0.9001
ENST00000449750	ENSG00000205916	1.0000
ENST00000449946	ENSG00000237289	1.0000
ENST00000449970	ENSG00000105808	0.9404
ENST00000450214	ENSG00000127314	0.5293
ENST00000450434	ENSG00000178809	0.9172
ENST00000450670	ENSG00000132274	0.5630
ENST00000450673	ENSG00000228696	0.8889
ENST00000450892	ENSG00000242866	0.8178
ENST00000450895	ENSG00000243627	1.0000
ENST00000450954	ENSG00000144134	0.5110
ENST00000451013	ENSG00000196275	0.7739
ENST00000451248	ENSG00000160200	1.0000
ENST00000451343	ENSG00000168477	0.7910
ENST00000451531	ENSG00000196834	0.8026
ENST00000451548	ENSG00000258992	0.9061
ENST00000451769	ENSG00000091073	0.6600
ENST00000451928	ENSG00000174827	0.6542
ENST00000452123	ENSG00000227151	1.0000
ENST00000452145	ENSG00000204172	0.7151
ENST00000452190	ENSG00000188610	0.7179
ENST00000452267	ENSG00000189090	0.9318
ENST00000452313	ENSG00000233232	0.6902
ENST00000452800	ENSG00000198062	0.8070
ENST00000452831	ENSG00000144134	0.5170
ENST00000452886	ENSG00000185176	0.5652
ENST00000453080	ENSG00000168781	1.0000
ENST00000453150	ENSG00000183305	1.0000
ENST00000453363	ENSG00000136488	0.5633
ENST00000453397	ENSG00000206140	0.7417
ENST00000453528	ENSG00000228372	0.7955
ENST00000453542	ENSG00000186281	0.5507
ENST00000453733	ENSG00000237289	1.0000
ENST00000453782	ENSG00000237289	1.0000
ENST00000454227	ENSG00000154978	0.5639
ENST00000454250	ENSG00000175344	0.6278
ENST00000454397	ENSG00000146707	0.5632
ENST00000454549	ENSG00000163040	0.6355
ENST00000454551	ENSG00000238210	0.8196
ENST00000454745	ENSG00000240445	0.7405
ENST00000454856	ENSG00000230031	1.0000
ENST00000454911	ENSG00000178287	0.5835
ENST00000454971	ENSG00000126251	0.6859
ENST00000454978	ENSG00000169800	0.9785
ENST00000455020	ENSG00000173678	0.9759
ENST00000455136	ENSG00000242866	0.8333
ENST00000455618	ENSG00000155026	0.6875
ENST00000455695	ENSG00000183054	1.0000
ENST00000455918	ENSG00000156508	0.5671
ENST00000456172	ENSG00000181315	0.7713
ENST00000456188	ENSG00000136682	0.6880
ENST00000456303	ENSG00000206140	0.8652
ENST00000456464	ENSG00000223569	0.8688
ENST00000456475	ENSG00000230178	1.0000
ENST00000456520	ENSG00000215126	0.7836
ENST00000456590	ENSG00000091073	0.8946
ENST00000456705	ENSG00000241945	0.7848
ENST00000457020	ENSG00000226929	0.9892
ENST00000457222	ENSG00000228927	0.9397
ENST00000457413	ENSG00000152076	0.6427
ENST00000457529	ENSG00000091073	0.7141
ENST00000457643	ENSG00000197172	0.5071
ENST00000457648	ENSG00000223572	1.0000
ENST00000457736	ENSG00000233136	1.0000
ENST00000457775	ENSG00000283463	0.7500
ENST00000457977	ENSG00000230347	1.0000
ENST00000458057	ENSG00000183305	1.0000
ENST00000458091	ENSG00000278803	0.9195
ENST00000458170	ENSG00000225396	0.9490
ENST00000458218	ENSG00000242362	1.0000
ENST00000458223	ENSG00000160200	0.8964
ENST00000458472	ENSG00000224440	1.0000
ENST00000458665	ENSG00000164871	0.6802
ENST00000459639	ENSG00000160201	0.9164
ENST00000460277	ENSG00000117262	0.8118
ENST00000460621	ENSG00000124333	1.0000
ENST00000460672	ENSG00000182162	1.0000
ENST00000460743	ENSG00000065371	0.6479
ENST00000460948	ENSG00000186787	0.6983
ENST00000461209	ENSG00000105808	0.9775
ENST00000461509	ENSG00000172236	0.6912
ENST00000461691	ENSG00000214717	1.0000
ENST00000461786	ENSG00000188092	0.9321
ENST00000461815	ENSG00000140992	0.9018
ENST00000462172	ENSG00000105808	0.9468
ENST00000462250	ENSG00000125459	0.6479
ENST00000462691	ENSG00000197021	0.5264
ENST00000462900	ENSG00000117262	0.9325
ENST00000464525	ENSG00000168255	0.8363
ENST00000464750	ENSG00000160201	0.9990
ENST00000464878	ENSG00000158517	0.5941
ENST00000464936	ENSG00000143702	0.5493
ENST00000465014	ENSG00000172785	0.6934
ENST00000465474	ENSG00000147996	0.8903
ENST00000465545	ENSG00000214562	0.9312
ENST00000465829	ENSG00000170667	0.8533
ENST00000466542	ENSG00000244682	0.6383
ENST00000466593	ENSG00000117262	0.8422
ENST00000467526	ENSG00000154545	1.0000
ENST00000467626	ENSG00000205755	1.0000
ENST00000467791	ENSG00000215126	0.7429
ENST00000468451	ENSG00000079974	0.5276
ENST00000468509	ENSG00000196550	0.7011
ENST00000468618	ENSG00000188092	0.8067
ENST00000469921	ENSG00000147996	0.7864
ENST00000470691	ENSG00000271321	0.9015
ENST00000471278	ENSG00000181315	0.7170
ENST00000471671	ENSG00000231852	0.5458
ENST00000471847	ENSG00000050327	0.7610
ENST00000471903	ENSG00000188610	0.7278
ENST00000471932	ENSG00000154545	1.0000
ENST00000472264	ENSG00000189409	0.6187
ENST00000472595	ENSG00000184911	1.0000
ENST00000472837	ENSG00000174428	0.8775
ENST00000474361	ENSG00000197976	1.0000
ENST00000474434	ENSG00000188611	0.7676
ENST00000474455	ENSG00000205670	1.0000
ENST00000474706	ENSG00000140992	0.6309
ENST00000474817	ENSG00000050327	0.6563
ENST00000474913	ENSG00000104818	0.6116
ENST00000475990	ENSG00000172785	0.8101
ENST00000476139	ENSG00000171928	0.5992
ENST00000476151	ENSG00000267645	0.7985
ENST00000476161	ENSG00000147996	0.9211
ENST00000476961	ENSG00000154529	1.0000
ENST00000478048	ENSG00000196873	0.9873
ENST00000478708	ENSG00000140992	1.0000
ENST00000478825	ENSG00000169084	1.0000
ENST00000479351	ENSG00000154529	0.6298
ENST00000479814	ENSG00000189409	0.9646
ENST00000479870	ENSG00000198420	0.7485
ENST00000480036	ENSG00000181315	0.6184
ENST00000480229	ENSG00000147996	0.8484
ENST00000480744	ENSG00000256977	1.0000
ENST00000481112	ENSG00000184911	1.0000
ENST00000481193	ENSG00000187243	1.0000
ENST00000482405	ENSG00000002586	1.0000
ENST00000483630	ENSG00000269713	0.9769
ENST00000484024	ENSG00000183054	1.0000
ENST00000484216	ENSG00000188536	0.6998
ENST00000485287	ENSG00000187243	1.0000
ENST00000485920	ENSG00000169402	0.8667
ENST00000486010	ENSG00000187243	1.0000
ENST00000486221	ENSG00000147996	0.9109
ENST00000486319	ENSG00000168255	0.7604
ENST00000486333	ENSG00000288784	0.9847
ENST00000486387	ENSG00000215126	0.8196
ENST00000486519	ENSG00000160201	0.9311
ENST00000486791	ENSG00000198223	1.0000
ENST00000486944	ENSG00000171121	0.5579
ENST00000487150	ENSG00000256977	1.0000
ENST00000487179	ENSG00000289604	1.0000
ENST00000487941	ENSG00000228836	1.0000
ENST00000488031	ENSG00000266338	0.7098
ENST00000488165	ENSG00000188092	0.8117
ENST00000488344	ENSG00000124333	1.0000
ENST00000489144	ENSG00000168255	0.8425
ENST00000489273	ENSG00000147996	0.9744
ENST00000489640	ENSG00000188611	0.8534
ENST00000490017	ENSG00000189409	0.9245
ENST00000490581	ENSG00000187243	1.0000
ENST00000490743	ENSG00000125459	0.6620
ENST00000490813	ENSG00000143702	0.5626
ENST00000491426	ENSG00000178104	0.6313
ENST00000491975	ENSG00000188092	0.9429
ENST00000492021	ENSG00000140992	0.5743
ENST00000492469	ENSG00000269335	0.7403
ENST00000493325	ENSG00000243896	0.8244
ENST00000494538	ENSG00000215126	0.8698
ENST00000494969	ENSG00000198223	1.0000
ENST00000495380	ENSG00000186086	0.6424
ENST00000495583	ENSG00000168925	0.6816
ENST00000496145	ENSG00000065371	0.5328
ENST00000496537	ENSG00000169629	0.9593
ENST00000496930	ENSG00000176681	0.7627
ENST00000497164	ENSG00000187243	1.0000
ENST00000497250	ENSG00000147996	0.8972
ENST00000497348	ENSG00000154545	1.0000
ENST00000498153	ENSG00000198223	1.0000
ENST00000498271	ENSG00000244731	0.9167
ENST00000498580	ENSG00000050327	0.9896
ENST00000501597	ENSG00000229117	0.6013
ENST00000502705	ENSG00000204179	0.5632
ENST00000502858	ENSG00000269556	0.6304
ENST00000503079	ENSG00000172062	0.8523
ENST00000503643	ENSG00000145354	0.5149
ENST00000503719	ENSG00000249437	0.9892
ENST00000503753	ENSG00000204176	0.8858
ENST00000503792	ENSG00000189409	0.9599
ENST00000503931	ENSG00000205572	0.9736
ENST00000504104	ENSG00000228856	1.0000
ENST00000504209	ENSG00000250844	0.9705
ENST00000504396	ENSG00000228716	0.6752
ENST00000504458	ENSG00000172058	0.9736
ENST00000504481	ENSG00000232264	1.0000
ENST00000504518	ENSG00000170074	0.8772
ENST00000504530	ENSG00000204677	0.6511
ENST00000504543	ENSG00000231051	1.0000
ENST00000504750	ENSG00000205097	0.7737
ENST00000504841	ENSG00000169246	0.9442
ENST00000505001	ENSG00000215156	0.5177
ENST00000505337	ENSG00000228716	0.5340
ENST00000505635	ENSG00000251158	0.9838
ENST00000505814	ENSG00000204179	0.6608
ENST00000505969	ENSG00000051596	0.5974
ENST00000506080	ENSG00000204179	0.6695
ENST00000506126	ENSG00000145425	0.5139
ENST00000506129	ENSG00000183474	0.7399
ENST00000506151	ENSG00000250745	1.0000
ENST00000506163	ENSG00000172062	0.9516
ENST00000506239	ENSG00000172062	0.9548
ENST00000506414	ENSG00000249811	1.0000
ENST00000506444	ENSG00000233132	1.0000
ENST00000506542	ENSG00000205572	0.9598
ENST00000506619	ENSG00000250913	0.8730
ENST00000506734	ENSG00000205571	0.9548
ENST00000506881	ENSG00000204179	0.5711
ENST00000507227	ENSG00000227140	0.9561
ENST00000507327	ENSG00000145425	0.5208
ENST00000507348	ENSG00000172058	1.0000
ENST00000507355	ENSG00000168255	0.9850
ENST00000507450	ENSG00000173678	0.9720
ENST00000507458	ENSG00000205571	0.8670
ENST00000507595	ENSG00000183474	0.7746
ENST00000507848	ENSG00000204677	0.6521
ENST00000507905	ENSG00000172062	1.0000
ENST00000507918	ENSG00000205238	1.0000
ENST00000508088	ENSG00000114547	0.6185
ENST00000508357	ENSG00000204179	0.7057
ENST00000508426	ENSG00000249437	0.8384
ENST00000508602	ENSG00000204179	0.5364
ENST00000508848	ENSG00000168255	0.8689
ENST00000509271	ENSG00000230430	1.0000
ENST00000509311	ENSG00000206127	0.9809
ENST00000509599	ENSG00000204179	0.5439
ENST00000509613	ENSG00000179304	1.0000
ENST00000509660	ENSG00000229579	1.0000
ENST00000509736	ENSG00000145425	0.5208
ENST00000509774	ENSG00000204179	0.5051
ENST00000509900	ENSG00000204179	0.5599
ENST00000510091	ENSG00000205482	0.6406
ENST00000510276	ENSG00000170074	0.8080
ENST00000510335	ENSG00000204179	0.6843
ENST00000510439	ENSG00000184206	0.9201
ENST00000510968	ENSG00000182552	0.5345
ENST00000510979	ENSG00000183474	0.8784
ENST00000511032	ENSG00000228716	0.6872
ENST00000511062	ENSG00000051596	0.9268
ENST00000511162	ENSG00000172058	1.0000
ENST00000511280	ENSG00000248933	1.0000
ENST00000511313	ENSG00000285437	0.9080
ENST00000511568	ENSG00000249104	1.0000
ENST00000511629	ENSG00000183474	0.8376
ENST00000511681	ENSG00000231637	1.0000
ENST00000511769	ENSG00000204179	0.6214
ENST00000511812	ENSG00000205571	0.8754
ENST00000511856	ENSG00000204677	0.6166
ENST00000511873	ENSG00000205571	1.0000
ENST00000512109	ENSG00000184206	1.0000
ENST00000512626	ENSG00000249931	0.9370
ENST00000512649	ENSG00000172058	0.9208
ENST00000512690	ENSG00000145425	0.5373
ENST00000512731	ENSG00000189409	0.8256
ENST00000512736	ENSG00000183474	0.8329
ENST00000512797	ENSG00000145425	0.5539
ENST00000512818	ENSG00000204531	0.5361
ENST00000512868	ENSG00000172058	1.0000
ENST00000512997	ENSG00000204176	0.8020
ENST00000513006	ENSG00000051596	0.7674
ENST00000513156	ENSG00000204179	0.6364
ENST00000513266	ENSG00000204179	0.6980
ENST00000513436	ENSG00000172058	0.9604
ENST00000513438	ENSG00000285437	0.9853
ENST00000513482	ENSG00000051596	0.7467
ENST00000513506	ENSG00000168255	0.8157
ENST00000513554	ENSG00000170074	0.8810
ENST00000513830	ENSG00000114547	0.6671
ENST00000514069	ENSG00000183474	0.6587
ENST00000514162	ENSG00000183474	0.8541
ENST00000514208	ENSG00000197620	0.5918
ENST00000514250	ENSG00000051596	0.5485
ENST00000514256	ENSG00000188219	0.6945
ENST00000514465	ENSG00000230045	1.0000
ENST00000514857	ENSG00000249437	0.9983
ENST00000514861	ENSG00000051596	0.7293
ENST00000514917	ENSG00000270249	0.9232
ENST00000514951	ENSG00000172062	0.8624
ENST00000515156	ENSG00000250138	0.8854
ENST00000515340	ENSG00000185040	0.9114
ENST00000515566	ENSG00000248920	1.0000
ENST00000515574	ENSG00000235780	1.0000
ENST00000515588	ENSG00000205572	0.9268
ENST00000515787	ENSG00000170074	0.8090
ENST00000515818	ENSG00000145425	0.5280
ENST00000517347	ENSG00000243716	1.0000
ENST00000517539	ENSG00000243716	0.9683
ENST00000517649	ENSG00000249437	0.8807
ENST00000517900	ENSG00000145736	1.0000
ENST00000518075	ENSG00000204382	1.0000
ENST00000518378	ENSG00000233115	0.9168
ENST00000518761	ENSG00000185864	0.7344
ENST00000518791	ENSG00000170379	0.8455
ENST00000518898	ENSG00000145736	0.9363
ENST00000519497	ENSG00000254229	0.7111
ENST00000519539	ENSG00000105808	1.0000
ENST00000519541	ENSG00000205236	0.9585
ENST00000519783	ENSG00000145736	0.9432
ENST00000520042	ENSG00000105808	0.6938
ENST00000520792	ENSG00000215354	0.9384
ENST00000520808	ENSG00000185864	0.8286
ENST00000520915	ENSG00000198064	0.9609
ENST00000521076	ENSG00000105808	0.9381
ENST00000521179	ENSG00000175106	0.5228
ENST00000521397	ENSG00000105808	1.0000
ENST00000521555	ENSG00000243716	0.9697
ENST00000521589	ENSG00000169246	1.0000
ENST00000521602	ENSG00000145736	1.0000
ENST00000522256	ENSG00000169045	0.7642
ENST00000522286	ENSG00000169629	0.9950
ENST00000522801	ENSG00000105808	0.8469
ENST00000523573	ENSG00000175106	0.5484
ENST00000523981	ENSG00000249437	0.9698
ENST00000524087	ENSG00000254206	0.7687
ENST00000524525	ENSG00000117262	0.5766
ENST00000524542	ENSG00000284438	0.7875
ENST00000524571	ENSG00000186523	0.8006
ENST00000524823	ENSG00000183889	0.9387
ENST00000524893	ENSG00000186523	0.9566
ENST00000524974	ENSG00000178104	0.6720
ENST00000525007	ENSG00000141279	0.6949
ENST00000525590	ENSG00000183629	0.9362
ENST00000525596	ENSG00000214940	1.0000
ENST00000525884	ENSG00000178287	0.6069
ENST00000526247	ENSG00000141279	0.7537
ENST00000526286	ENSG00000111704	0.5460
ENST00000526361	ENSG00000118363	0.5272
ENST00000526396	ENSG00000233802	1.0000
ENST00000526428	ENSG00000255524	1.0000
ENST00000526445	ENSG00000178104	0.9006
ENST00000526520	ENSG00000224712	1.0000
ENST00000526619	ENSG00000153684	0.9499
ENST00000526708	ENSG00000186523	0.8561
ENST00000526929	ENSG00000236125	0.9598
ENST00000527080	ENSG00000237038	0.7445
ENST00000527298	ENSG00000141279	0.5602
ENST00000527300	ENSG00000186523	0.9477
ENST00000527331	ENSG00000145002	0.8293
ENST00000527417	ENSG00000186470	0.5497
ENST00000527703	ENSG00000183889	1.0000
ENST00000528033	ENSG00000178287	0.9779
ENST00000528129	ENSG00000178104	1.0000
ENST00000528168	ENSG00000164871	0.5468
ENST00000528249	ENSG00000243716	0.9612
ENST00000528301	ENSG00000233024	1.0000
ENST00000528386	ENSG00000255192	0.6352
ENST00000528738	ENSG00000215373	1.0000
ENST00000528767	ENSG00000164871	0.6051
ENST00000528943	ENSG00000164871	0.9755
ENST00000528944	ENSG00000117262	0.8048
ENST00000528972	ENSG00000255378	1.0000
ENST00000529060	ENSG00000186523	0.8715
ENST00000529146	ENSG00000186523	0.7578
ENST00000529166	ENSG00000254852	1.0000
ENST00000529497	ENSG00000254866	0.5189
ENST00000529559	ENSG00000230549	0.8192
ENST00000529716	ENSG00000255524	0.7595
ENST00000529969	ENSG00000185864	0.9171
ENST00000530062	ENSG00000178104	0.5279
ENST00000530130	ENSG00000178104	0.7983
ENST00000530217	ENSG00000214967	1.0000
ENST00000530257	ENSG00000118363	0.5065
ENST00000530311	ENSG00000223417	0.9062
ENST00000530328	ENSG00000254852	1.0000
ENST00000530385	ENSG00000186523	0.8651
ENST00000530464	ENSG00000255009	0.7606
ENST00000530472	ENSG00000178104	0.9355
ENST00000530484	ENSG00000225327	0.9159
ENST00000530653	ENSG00000186470	0.6371
ENST00000531446	ENSG00000186086	0.9689
ENST00000531453	ENSG00000233024	1.0000
ENST00000531598	ENSG00000224712	0.9748
ENST00000531833	ENSG00000186523	1.0000
ENST00000532254	ENSG00000198156	0.8552
ENST00000532480	ENSG00000145002	0.8617
ENST00000532501	ENSG00000168930	0.7335
ENST00000532729	ENSG00000141279	0.5169
ENST00000533122	ENSG00000204450	0.7846
ENST00000533250	ENSG00000255251	1.0000
ENST00000533259	ENSG00000178104	0.9325
ENST00000533513	ENSG00000186523	0.8441
ENST00000533621	ENSG00000029363	0.6794
ENST00000533640	ENSG00000198156	0.8811
ENST00000533716	ENSG00000285950	0.8996
ENST00000533852	ENSG00000186523	0.7645
ENST00000534094	ENSG00000183793	0.9392
ENST00000534187	ENSG00000186523	0.7884
ENST00000534502	ENSG00000117262	0.8242
ENST00000534520	ENSG00000186523	0.9800
ENST00000534536	ENSG00000178104	0.9258
ENST00000534691	ENSG00000141279	0.5639
ENST00000534703	ENSG00000223885	1.0000
ENST00000534903	ENSG00000169246	1.0000
ENST00000534940	ENSG00000169093	1.0000
ENST00000535490	ENSG00000215115	1.0000
ENST00000536041	ENSG00000185864	0.7524
ENST00000536620	ENSG00000243716	1.0000
ENST00000536621	ENSG00000205277	0.5588
ENST00000536718	ENSG00000206140	0.7974
ENST00000536907	ENSG00000157335	0.8064
ENST00000537062	ENSG00000183426	1.0000
ENST00000537517	ENSG00000172661	0.5767
ENST00000537610	ENSG00000111752	0.6364
ENST00000537932	ENSG00000229183	1.0000
ENST00000538151	ENSG00000197822	0.7125
ENST00000538248	ENSG00000157423	0.5984
